0,2
348,35X823531E34779436X395E2220958241716E8X29E828717XX1375768147061X91091XE1102X755E505416X8083E03E
349,5794357E66X1112X9X5X2806781X4252E906976615184319053EX790266570694X71274386350X9120904717X214864
34X,9180591286158903154201E89X279X7714219448E49E0X34E3536146X7E076881E7X46349663843071246203XX538X3
34E,12954929230E69X31E3X02X035646210X11286EE309E75151E8934917125627356X2E71786098930191E4X91E9068547
350,1EE152EX4E7106735092230003471EE85254X444002965E86E026XX61EX46X20189X9E7E13740573243194E237E0022X
351,3286X02772807456701025X038XE820933676E4331091E118X8EX377910X109373819696998192X34151238434E68775
352,5278332602317E0X00X248X04036X205860053873136850X39925261E0E27XE390607655E13598566582E87670X689X3
353,8543135174E2336470E2728079266412E968030X6243X4200862361982008E87442251308XE76E39X714203XX5X15558
354,117EE46777723E2727194EE60E961461883685695937X692X4634887E72E34X7E1483078680314794509718E55688233E
355,1X1425X0930162617228772217687XX2E811459X43602514X5297029934E41X4658X558E74E28E71237XE393440697897
356,2E941X484X73X188994607182742934484480E47X0980EX78990E8E58X7X76905716864820E5X42X6888656299735X016
357,49X844292175442X4E72823X42XE5227805955262438350072EX69236209E87500X5201795X8739E90475936217X358E1
358,79806275702925E728E889566X32257044X56472051444X8408E66193088734557EEX663E6X2580X39140298EE3193907
359,10768X6X291X26X25786E4E94E12177980542E998295079X8E38X134092966EEX58X5067E908E0EXX095E601320E0095E8
35X,185294958420E9420X568192E5E53X1484X28624X326502953459795X03632343E4X4E123877167E8467362E02021X1303
