1,E
80X,10EEEEEXE0000010EEEEEXE0000010EEEEEXE0000010EEEEEXE0000010EEEEEXE0000010EEEEEXXEEEEE0100000EXEEEEE0100000EXEEEEE0100000EXEEEEE0100000EXEEEEE0100000EXEEEEE0100000EE0001000EEEXEEE0001000EEEXEEE0001000EEEXEEE0001000EEEXEEE0001000EEEXEEE0001000EEEXEEXEEE0001000EEEXEEE0001000EEEXEEE0001000EEEXEEE0001000EEEXEEE0001000EEEXEEE0001000EEEE0100000EXEEEEE0100000EXEEEEE0100000EXEEEEE0100000EXEEEEE0100000EXEEEEE0100000EXEEEEXE0000010EEEEEXE0000010EEEEEXE0000010EEEEEXE0000010EEEEEXE0000010EEEEEXE0000011
80E,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
810,100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE0000EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000100EEEXEE000101
811,E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E0000E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0E00E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0E0EE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE0EEEE1
812,10EEEEEEEEEXE00000000010EEEEEEEEEXE00000000010EEEEEEEXXXE00000001110EEEEEEEXXXE00000001110EEEEEEEXXXE00000111110EEEEEXXXXXE00000111110EEEEEXXXXXE00000111110EEEXXXXXXXE00011111110EEEXXXXXXXE00011111110EEEXXXXXXXE01111111110EXXXXXXXXXE01111111110EXXXXXXXXXE0111111110EXXXXXXXXXE01111111110EXXXXXXXXXE01111111110EXXXXXXXE00011111110EEEXXXXXXXE00011111110EEEXXXXXXXE000111110EEEEEXXXXXE00000111110EEEEEXXXXXE00000111110EEEEEXXXE00000001110EEEEEEEXXXE00000001110EEEEEEEXXXE000000010EEEEEEEEEXE00000000010EEEEEEEEEXE00000000011
813,E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E00E0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE0EE1
814,EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000000EEEEEEEE00000001
815,E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E000000E00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE00000EE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE0000EEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE000EEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE00EEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE0EEEEEE1
816,EEE001000000000EEE001000000000000000000EEE000000EEE000EEE000000EEXEEEEEEEEEEEEEEEEEE000EEEEEE000EEE000EEEEEE000EEEEEE000EEE000000EEX000EEEEEE000EEE000000EEX000EEEEEE000EEE000000EEE000000EEE000EEE000000EEXEEEEEEEEEEEEEEEEEE000EEEEEE000EEE000EEEEEE001000000000000000000EEE001000000000EEE001
817,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
818,EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE00EE01
819,110EEEEEEEEEEEEEEXXXEEEXXE0000000000000011100000000110EEEEEEEEEEEEEEE000EEXXXEEEEEEEEEXXE000EEE00000001110000110EEEEEEEE000EEXXXEEEEEEEEEE00100EEE000000010EXE000EEXEEEEEEE000EEXE010EEEEEEEE00100EEE000000011000100EEXEEEEEEXEEEXXXXEEEXEEEEEEE00101000110000011000100EEXEEEEEEXEEEEEEXEEEXEEEEEEXEEEXEEEEEEE00001100010100010EEEEXEEEEEEXEEEXEEEEEEE000010EEEEE000010EEEEXEEEEEEXEEEXEEEEEEE00001100010100010EEEEXEEEEEEXEEEXEEEEEEXEEEXEEEEEEXEEEEEEE00101000110000011000100EEXEEEEEEXEEEXXXXEEEXEEEEEEE0010100010EEEEEEEE00100EEE000000010EXE000EEXEEEEEEE000EEXE010EEEEEEEE00100EEXEEEEEEEEEXXE000EEE00000001110000110EEEEEEEE000EEXXXEEEEEEEEEXXE000EEE0000000000000011100000000110EEEEEEEEEEEEEEXXXEEEXXE00000000000000111
81X,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
81E,EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000000000000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE0000000000EEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEE00000EEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00000EEEEEEEEEEEEEEEEEEEE00001
820,10000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEEEEEEEEEEEEEE000000000000000000000000000000000000000000000000000000010000000000000000000000000001
821,E0000000000E0000000000E0000000000E0000000000E0000000000E0000000000E0000000000E0000000000E0000000000E0000000E00E0000000E00E0000000E00E0000000E00E0000000E00E0000000E00E0000000E00E0000000E00E0000000E00E0000000E00E0000E00E00E0000E00E00E0000E00E00E0000E00E00E0000E00E00E0000E00E00E0000E00E00E0000E00E00E0000E00E00E0000E00E00E0E00E00E00E0E00E00E00E0E00E00E00E0E00E00E00E0E00E00E00E0E00E00E00E0E00E00E00E0E00E00E00E0E00E00E00E0E00E00E0EE0E00E00E0EE0E00E00E0EE0E00E00E0EE0E00E00E0EE0E00E00E0EE0E00E00E0EE0E00E00E0EE0E00E00E0EE0E00E00E0EE0E00E0EE0EE0E00E0EE0EE0E00E0EE0EE0E00E0EE0EE0E00E0EE0EE0E00E0EE0EE0E00E0EE0EE0E00E0EE0EE0E00E0EE0EE0E00E0EE0EE0E0EE0EE0EE0E0EE0EE0EE0E0EE0EE0EE0E0EE0EE0EE0E0EE0EE0EE0E0EE0EE0EE0E0EE0EE0EE0E0EE0EE0EE0E0EE0EE0EE0E0EE0EE0EEEE0EE0EE0EEEE0EE0EE0EEEE0EE0EE0EEEE0EE0EE0EEEE0EE0EE0EEEE0EE0EE0EEEE0EE0EE0EEEE0EE0EE0EEEE0EE0EE0EEEE0EE0EEEEEEE0EE0EEEEEEE0EE0EEEEEEE0EE0EEEEEEE0EE0EEEEEEE0EE0EEEEEEE0EE0EEEEEEE0EE0EEEEEEE0EE0EEEEEEE0EE0EEEEEEE0EEEEEEEEEE0EEEEEEEEEE0EEEEEEEEEE0EEEEEEEEEE0EEEEEEEEEE0EEEEEEEEEE0EEEEEEEEEE0EEEEEEEEEE0EEEEEEEEEE1
822,10EEEEEEEEEEEEEEEEEXXEEEEEEEEEEXE0000011000000000010EEEEEXE00010EEEEEXE0000010EEEXE0000010EEEXXXE00010EEEEEXE0001110EEEXE0001110EEEXXXE00010EEEXXXE0001110EXXXE0001110EEEXXXE01110EEEXXXE0111110EXXXE0001110EXXXXXE01110EXXXXXE0111110EXXXE0111110EXXXXE011110EXXXXXE011110EXXXXE011110EXXXXXE011110EXXXXE0111110EXXXE0111110EXXXXXE01110EXXXXXE01110EEEXXXE0111110EXXXE0001110EXXXE0001110EEEXXXE01110EEEXXXE00010EEEXXXE0001110EEEXE0001110EEEXE0000010EEEXXXE00010EEEEEXE00010EEEEEXE0000010EEEXE0000011000000000010EEEEEXXEEEEEEEEEEXE0000000000000000011
823,EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000000EEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE000EEEEEE001
824,100EEEEEEEXEE0000000100EEEEEEEXEE0000000100EEEEEEEXEE0000000100EEEEEEEXEE0000000100EEEEEEEXEE0000000100EEEEEEEXEXEEEEEE0001000000EEEXEEEEEE0001000000EEEXEEEEEE0001000000EEEXEEEEEE0001000000EEEXEEEEEE0001000000EEEXEEEEEE0001000000EEEE0001000000EEEXEEEEEE0001000000EEEXEEEEEE0001000000EEEXEEEEEE0001000000EEEXEEEEEE0001000000EEEXEEEEEE0001000000EEEXEEEEEXEE0000000100EEEEEEEXEE0000000100EEEEEEEXEE0000000100EEEEEEEXEE0000000100EEEEEEEXEE0000000100EEEEEEEXEE0000000101
825,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
826,10EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE010EXE011
827,EEEEEEEEEEEEE000000000000000000000000000000000000000000000000000000000000000000000000000000EEEEEEEEEEEEE00000000000000000000000000000000000000000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000000000000000000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEE0000000000000000000000000000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE0000000000000000000000000000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE000000000000000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE000000000000000000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE00000000000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE0000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE0000000000001
828,EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000000EEEEEEEEEEEEEEEE0000000000000001
829,110EEXXE0000000110EEXXE0000000110EEXXE0000000110EEXXE0000000110EEXXE0000000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E011111110EX999E011111110EX999E011111110EX999E011111110EX999E011111110EX999E01111110EX999E011111110EX999E011111110EX999E011111110EX999E011111110EX999E011111110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0111000110EX99E0110EEEEEEEXXE00110EEEEEEEXXE00110EEEEEEEXXE00110EEEEEEEXXE00110EEEEEEEXXE00111
82X,E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E0E1
82E,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
830,1000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEEEE000000000000000000000000000000000001000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEEEE000000000000000000000000000000000001000000000000000000EEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEXEEEEEEEEEEEEEEEEEE000000000000000000000000000000000001000000000000000001
831,E0000000000000000000000000000E00000000000E0000000000000000E00000000000E00000000000E0000E00000000000E00000000000E0000E000000E0000E00000000000E0000E000000E0000E000000E0000E0000E000000E0000E000000E0000E0000E0E0000E0000E000000E0000E0000E0E0000E0000E0E0000E0000E0000E0E0000E0000E0E0000E0000E0E00E0E0000E0000E0E0000E0000E0E00E0E0000E0E00E0E0000E0000E0E00E0E0000E0E00E0E0000E0E00E0E00E0E0000E0E00E0E0000E0E00E0E00E0E0E00E0E00E0E0000E0E00E0E00E0E0E00E0E00E0E0E00E0E00E0E00E0E0E00E0E00E0E0E00E0E00E0E0EE0E0E00E0E00E0E0E00E0E00E0E0EE0E0E00E0E0EE0E0E00E0E00E0E0EE0E0E00E0E0EE0E0E00E0E0EE0E0EE0E0E00E0E0EE0E0E00E0E0EE0E0EE0E0E0EE0E0EE0E0E00E0E0EE0E0EE0E0E0EE0E0EE0E0E0EE0E0EE0E0EE0E0E0EE0E0EE0E0E0EE0E0EE0E0EEEE0E0EE0E0EE0E0E0EE0E0EE0E0EEEE0E0EE0E0EEEE0E0EE0E0EE0E0EEEE0E0EE0E0EEEE0E0EE0E0EEEE0EEEE0E0EE0E0EEEE0E0EE0E0EEEE0EEEE0E0EEEE0EEEE0E0EE0E0EEEE0EEEE0E0EEEE0EEEE0E0EEEE0EEEE0EEEE0E0EEEE0EEEE0E0EEEE0EEEE0EEEEEE0EEEE0EEEE0E0EEEE0EEEE0EEEEEE0EEEE0EEEEEE0EEEE0EEEE0EEEEEE0EEEE0EEEEEE0EEEE0EEEEEEEEEEE0EEEE0EEEEEE0EEEE0EEEEEEEEEEE0EEEEEEEEEEE0EEEE0EEEEEEEEEEE0EEEEEEEEEEE0EEEEEEEEEEEEEEEE0EEEEEEEEEEE0EEEEEEEEEEEEEEEEEEEEEEEEEEEE1
832,E0E1000E0E1000000E0E1000E0E0EEEEEEE0E0XEEE0E0XEEEEEE0E0XEEE0E0E0000000E0E1000E0E0EEEE0EEEE0E0EEEE0EEEE0XEEE0X0XEEE0XEEE1X0E00X1X0E00XEEE1X1E00X2X1E00E1000X1E0EE1X1E0EE100EE0E1000X0E0EE0E0E00E0E0EE0E0E00E0X1000E0E0100E00E1X1E00E1X1000E0EE1X2X0EE1X1XEEE0EE0X1X0EE0X1XEEE0XEEE0X0XEEE0E0000E0000E0E0000E0000E0E1000E0E0EEEEEEE0E0XEEE0E0XEEEEEE0E0XEEE0E0E0000000E0E1000E0E1000000E0E1000E0E1
